ID,BusinessUnit,Effective Date,Document Language,BaseURL,Name,POPPIsArchived,Uploaded By,DocumentID,Document TYPE,POPPIsActive,Approval Status,Uploaded On,Document Template,Copy PPM Archived Documents,Planned Review Date,Item Type,Path,Document ID Value
2333,356;#Accountability,,Spanish,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,AC_Accountability_Enterprise Risk Management Policy_Spanish.docx,FALSE,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-2333'>POPP-11-2333</a>,Policy,TRUE,Approved,2022-10-10 16:59,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,
2981,356;#Accountability,,Spanish,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,Accountability_Managing Prescriptive Content_Spanish.docx,FALSE,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=UNITBMS-1904581467-109'>UNITBMS-1904581467-109</a>,Policy,TRUE,Approved,2022-10-10 16:59,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,
2921,356;#Accountability,,French,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,Accountability_Managing Prescriptive Content_FR.docx,FALSE,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-2921'>POPP-11-2921</a>,Policy,TRUE,Approved,2022-10-10 16:59,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,
3418,356;#Accountability,2016-07-27,French,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,PSU_Award and Management of Contract_Payment and Taxes_FR.docx,FALSE,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-3418'>POPP-11-3418</a>,Policy,TRUE,Approved,2022-10-10 16:59,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,
2652,356;#Accountability,2021-12-01,French,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,AC_Ethics_Protection against Retaliation (French).docx,FALSE,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=UNITOFFICE-46-288'>UNITOFFICE-46-288</a>,Policy,TRUE,Approved,2022-10-10 16:59,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,
2867,356;#Accountability,,French,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,AC_Internal Control Framework_Anti-Fraud Policy_FR.docx,,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=UNITBMS-1904581467-17'>UNITBMS-1904581467-17</a>,Policy,TRUE,Approved,2022-10-10 16:59,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,
3060,356;#Accountability,,French,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,AC_Accountability_Delegation of Authorities_French.docx,FALSE,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=UNITBMS-1904581467-28'>UNITBMS-1904581467-28</a>,Policy,TRUE,Approved,2022-10-10 16:59,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,
3814,431;#Information and Communications Technology,2022-01-01,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,ICT_Enterprise Solutions_ Application Development Standards.docx,FALSE,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-3814'>POPP-11-3814</a>,Policy,TRUE,Approved,2022-10-10 16:59,,,2023-01-01,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,
3236,350;#Financial Resources Management,,French,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,FRM_Financial Management and Implementation Modality_Direct Implementation Modality_French .docx,FALSE,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID='></a>,Policy,TRUE,Approved,2022-10-10 13:12,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,
2891,350;#Financial Resources Management,,French,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,FRM_Resource Planning and Cost Recovery_Multiple Funding Lines for Positions_FR.docx,,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=UNITBMS-1904581467-66'>UNITBMS-1904581467-66</a>,Policy,TRUE,Approved,2022-10-10 13:12,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,
2896,350;#Financial Resources Management,,French,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,FRM_Service Clearance Account (SCA)_ Charging_ Billing and Fee Collection_FR .docx,,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=UNITBMS-173-479'>UNITBMS-173-479</a>,Policy,TRUE,Approved,2022-10-10 13:12,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,
1928,349;#Human Resources Management,2009-07-01,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,HR_Allowances and Benefits_Language Allowance.docx,FALSE,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-1928'>POPP-11-1928</a>,Policy,TRUE,Approved,2022-10-10 13:12,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,
2067,349;#Human Resources Management,2016-07-01,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,HR_Allowances and Benefits_Mobility and hardship.docx,FALSE,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-2067'>POPP-11-2067</a>,Policy,TRUE,Approved,2022-10-10 13:12,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,
1929,349;#Human Resources Management,2009-07-01,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,HR_Allowances and Benefits_Post Adjustment.docx,FALSE,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-1929'>POPP-11-1929</a>,Policy,TRUE,Approved,2022-10-10 13:12,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,
2261,349;#Human Resources Management,2011-10-01,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,HR_Allowances and Benefits_Rental Subsidy.docx,FALSE,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-2261'>POPP-11-2261</a>,Policy,TRUE,Approved,2022-10-10 13:12,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,
2259,349;#Human Resources Management,2009-07-01,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,HR_Allowances and Benefits_Safe Driving Bonus.docx,FALSE,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-2259'>POPP-11-2259</a>,Policy,TRUE,Approved,2022-10-10 13:12,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,
2418,349;#Human Resources Management,2016-07-01,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,HR_Allowances and benefits_Settling in Grant.docx,FALSE,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-2418'>POPP-11-2418</a>,Policy,TRUE,Approved,2022-10-10 13:12,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,
2260,349;#Human Resources Management,2009-07-01,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,HR_Allowances and Benefits_Uniforms.docx,FALSE,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-2260'>POPP-11-2260</a>,Policy,TRUE,Approved,2022-10-10 13:12,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,
1129,349;#Human Resources Management,2009-06-03,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,HR_Appointment and Promotion_Interim Roster Rules of Procedure.docx,FALSE,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-1129'>POPP-11-1129</a>,Policy,TRUE,Approved,2022-10-10 13:12,,,2023-12-31,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,
1643,349;#Human Resources Management,2020-04-22,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,HR_Appointment and Promotion_Recruitment and Selection Framework.docx,FALSE,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-1643'>POPP-11-1643</a>,Policy,TRUE,Approved,2022-10-10 13:12,,,2022-04-22,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,
3350,349;#Human Resources Management,2011-11-01,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,HR_Appointment and Promotion_Recruitment and Selection Local FTAs and Intl FTA Posts Not Covered by the Candidate Pools.docx,FALSE,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-1185'>POPP-11-1185</a>,Policy,TRUE,Approved,2022-10-10 13:12,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,
1454,349;#Human Resources Management,2009-07-01,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,HR_Appointment and Promotion_Rules and Procedures for the UNDP Compliance Review Panel_CRP.docx,FALSE,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-1454'>POPP-11-1454</a>,Policy,TRUE,Approved,2022-10-10 13:12,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,
1175,349;#Human Resources Management,2010-09-30,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,HR_Appointment and Promotion_Selection and Reassignment Policy International Rotational Posts.docx,FALSE,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-1175'>POPP-11-1175</a>,Policy,TRUE,Approved,2022-10-10 13:12,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,
1797,349;#Human Resources Management,2009-07-01,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,HR_Compensation_Compensation for Death Injury or Illness – Appendix D.docx,FALSE,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-1797'>POPP-11-1797</a>,Policy,TRUE,Approved,2022-10-10 13:12,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,
1769,349;#Human Resources Management,2009-07-01,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,HR_Entitlement Travel_Chartered Medical Evacuation Travel.docx,FALSE,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-1769'>POPP-11-1769</a>,Policy,TRUE,Approved,2022-10-10 13:12,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,
2107,349;#Human Resources Management,2007-10-01,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,HR_Entitlement Travel_Family visit.docx,FALSE,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-2107'>POPP-11-2107</a>,Policy,TRUE,Approved,2022-10-10 13:11,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,
1885,349;#Human Resources Management,2021-12-01,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,HR_Entitlement Travel_Home Leave.docx,FALSE,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-1885'>POPP-11-1885</a>,Policy,TRUE,Approved,2022-10-10 13:11,,,2024-12-01,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,
955,349;#Human Resources Management,2009-07-01,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,HR_Entitlement Travel_Medical Evacuation Travel.docx,FALSE,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-955'>POPP-11-955</a>,Policy,TRUE,Approved,2022-10-10 13:11,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,
969,349;#Human Resources Management,2015-04-29,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,HR_Entitlement Travel_Rest and Recuperation.docx,FALSE,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-969'>POPP-11-969</a>,Policy,TRUE,Approved,2022-10-10 13:11,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,
2404,349;#Human Resources Management,2016-07-01,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,HR_Entitlement upon Separation_Repatriation Grant.docx,FALSE,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-2404'>POPP-11-2404</a>,Policy,TRUE,Approved,2022-10-10 13:11,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,
2248,349;#Human Resources Management,2009-01-01,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,HR_Entitlements Upon Separation_Certificate of Service.docx,FALSE,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-2248'>POPP-11-2248</a>,Policy,TRUE,Approved,2022-10-10 13:11,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,
2073,349;#Human Resources Management,2004-04-30,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,HR_Entitlements Upon Separation_Commutation of Annual Leave.docx,FALSE,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-2073'>POPP-11-2073</a>,Policy,TRUE,Approved,2022-10-10 13:11,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,
2249,349;#Human Resources Management,2004-04-03,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,HR_Entitlements Upon Separation_Death Benefit.docx,FALSE,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-2249'>POPP-11-2249</a>,Policy,TRUE,Approved,2022-10-10 13:11,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,
2039,349;#Human Resources Management,2005-06-01,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,HR_Entitlements Upon Separation_Entitlements upon Separation.docx,FALSE,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-2039'>POPP-11-2039</a>,Policy,TRUE,Approved,2022-10-10 13:11,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,
2295,349;#Human Resources Management,2009-07-01,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,HR_Hours of Work Holidays_Hours of Work.docx,FALSE,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-2295'>POPP-11-2295</a>,Policy,TRUE,Approved,2022-10-10 13:11,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,
2075,349;#Human Resources Management,2004-04-03,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,HR_Entitlements Upon Separation_Last Day for Pay Purposes.docx,FALSE,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-2075'>POPP-11-2075</a>,Policy,TRUE,Approved,2022-10-10 13:11,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,
1872,349;#Human Resources Management,2015-04-29,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,HR_Insurance Plans_Aetna Group Life Insurance Plan.docx,FALSE,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-1872'>POPP-11-1872</a>,Policy,TRUE,Approved,2022-10-10 13:11,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,
2285,349;#Human Resources Management,2009-07-01,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,HR_Insurance Plans_After-Service Health Insurance - ASHI MIP.docx,FALSE,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-2285'>POPP-11-2285</a>,Policy,TRUE,Approved,2022-10-10 13:11,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,
1808,349;#Human Resources Management,2009-07-01,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,HR_Insurance Plans_After-Service Health Insurance - ASHI UN.docx,FALSE,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-1808'>POPP-11-1808</a>,Policy,TRUE,Approved,2022-10-10 13:11,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,
1805,349;#Human Resources Management,2009-07-01,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,HR_Insurance Plans_Dental Insurance - UN NY Cigna Dental Plan.docx,FALSE,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-1805'>POPP-11-1805</a>,Policy,TRUE,Approved,2022-10-10 13:11,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,
1801,349;#Human Resources Management,2009-07-01,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,HR_Insurance Plans_Malicious Acts Insurance Policy (MAIP).docx,FALSE,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-1801'>POPP-11-1801</a>,Policy,TRUE,Approved,2022-10-10 13:11,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,
1802,349;#Human Resources Management,2009-07-01,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,HR_Insurance Plans_Medical Insurance  - UN NY Aetna Medical Insurance.docx,FALSE,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-1802'>POPP-11-1802</a>,Policy,TRUE,Approved,2022-10-10 13:11,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,
1800,349;#Human Resources Management,2009-07-01,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,HR_Insurance Plans_Medical Insurance  - UN NY Empire Blue Cross PPO Medical Insurance.docx,FALSE,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-1800'>POPP-11-1800</a>,Policy,TRUE,Approved,2022-10-10 13:11,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,
1803,349;#Human Resources Management,2009-07-01,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,HR_Insurance Plans_Medical Insurance  - UN NY HIP Health Plan.docx,FALSE,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-1803'>POPP-11-1803</a>,Policy,TRUE,Approved,2022-10-10 13:11,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,
1804,349;#Human Resources Management,2009-07-01,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,HR_Insurance Plans_Medical Insurance  - UN Vanbreda Worldwide Medical Insurance Plan.docx,FALSE,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-1804'>POPP-11-1804</a>,Policy,TRUE,Approved,2022-10-10 13:11,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,
1809,349;#Human Resources Management,2016-04-20,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,HR_Insurance Plans_Medical Insurance - Medical Insurance Plan (MIP).docx,FALSE,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-1809'>POPP-11-1809</a>,Policy,TRUE,Approved,2022-10-10 13:11,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,
1896,349;#Human Resources Management,2009-11-01,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,HR_Learning and Development_Educational Assistance Programme.docx,FALSE,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-1896'>POPP-11-1896</a>,Policy,TRUE,Approved,2022-10-10 13:11,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,
3338,349;#Human Resources Management,2020-10-01,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,HR_Non-Staff_Fellowship.docx,FALSE,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=UNITOHR-759415523-240'>UNITOHR-759415523-240</a>,Policy,TRUE,Approved,2022-10-10 13:11,,,2023-10-02,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,
3433,349;#Human Resources Management,2021-02-15,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,HR_Non-Staff_International Personnel Services Agreement_IPSA.docx,FALSE,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=UNITOHR-759415523-240'>UNITOHR-759415523-240</a>,Policy,TRUE,Approved,2022-10-10 13:11,,,2021-12-31,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,
3532,349;#Human Resources Management,2021-06-01,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,HR_Non-Staff_National Personnel Services Agreement_NPSA.docx,FALSE,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=UNITOHR-759415523-240'>UNITOHR-759415523-240</a>,Policy,TRUE,Approved,2022-10-10 13:11,,,2021-12-31,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,
3441,349;#Human Resources Management,2021-02-15,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,HR_Non-Staff_Partner Personnel Services Agreement_PPSA.docx,FALSE,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=UNITOHR-759415523-240'>UNITOHR-759415523-240</a>,Policy,TRUE,Approved,2022-10-10 13:11,,,2021-12-31,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,
2344,349;#Human Resources Management,2018-07-01,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,HR_Non-Staff_Service Contract.docx,FALSE,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-2344'>POPP-11-2344</a>,Policy,TRUE,Approved,2022-10-10 13:11,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,
2060,349;#Human Resources Management,2004-04-01,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,HR_Pension Fund_Pension Fund.docx,FALSE,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-2060'>POPP-11-2060</a>,Policy,TRUE,Approved,2022-10-10 13:11,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,
3485,349;#Human Resources Management,2021-03-01,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,HR_Probation Upon Appointment.docx,FALSE,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=UNITOHR-759415523-240'>UNITOHR-759415523-240</a>,Policy,TRUE,Approved,2022-10-10 13:11,,,2023-03-01,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,
2262,349;#Human Resources Management,2009-07-01,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,HR_Recovery Retroactivity Deductions and Contributions_Deductions and Contributions.docx,FALSE,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-2262'>POPP-11-2262</a>,Policy,TRUE,Approved,2022-10-10 13:11,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,
3405,349;#Human Resources Management,2021-01-01,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,HR_Recruitment and Selection_Career Transitions.docx,FALSE,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-3405'>POPP-11-3405</a>,Policy,TRUE,Approved,2022-10-10 13:11,,,2024-01-01,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,
2266,349;#Human Resources Management,2009-07-01,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,HR_Salaries​_Elements of Remuneration.docx,FALSE,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-2266'>POPP-11-2266</a>,Policy,TRUE,Approved,2022-10-10 13:11,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,
2304,349;#Human Resources Management,2017-08-01,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,HR_Recruitment and Selection_Experience and Academic Qualifications.docx,FALSE,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-2304'>POPP-11-2304</a>,Policy,TRUE,Approved,2022-10-10 13:11,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,
2263,349;#Human Resources Management,2017-12-01,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,HR_Recovery Retroactivity Deductions and Contributions_Recovery of Overpayments.docx,FALSE,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-2263'>POPP-11-2263</a>,Policy,TRUE,Approved,2022-10-10 13:11,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,
2264,349;#Human Resources Management,2009-07-01,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,HR_Recovery Retroactivity Deductions and Contributions_Retroactivity of Payments.docx,FALSE,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-2264'>POPP-11-2264</a>,Policy,TRUE,Approved,2022-10-10 13:11,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,
3078,349;#Human Resources Management,2019-09-23,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,HR_Recruitment and Selection_Eligibility for International Benefits and Entitlements.docx,FALSE,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-3078'>POPP-11-3078</a>,Policy,TRUE,Approved,2022-10-10 13:11,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,
2072,349;#Human Resources Management,2009-07-01,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,HR_Salaries​_Night Differential.docx,FALSE,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-2072'>POPP-11-2072</a>,Policy,TRUE,Approved,2022-10-10 13:10,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,
2268,349;#Human Resources Management,2009-07-01,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,HR_Salaries​_Principles of Remuneration.docx,FALSE,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-2268'>POPP-11-2268</a>,Policy,TRUE,Approved,2022-10-10 13:10,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,
1930,349;#Human Resources Management,2016-03-04,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,HR_Salaries​_Salary Advance.docx,FALSE,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-1930'>POPP-11-1930</a>,Policy,TRUE,Approved,2022-10-10 13:10,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,
