ID,BusinessUnit,Effective Date,Document Language,BaseURL,Name,POPPIsArchived,Uploaded By,DocumentID,Document TYPE,POPPIsActive,Approval Status,Uploaded On,Document Template,Copy PPM Archived Documents,Planned Review Date,Item Type,Path,Document ID Value,FileType,URL
2389,357;#Security,2022-05-13,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,SO_Commercial Air Travel Safety Guidelines.docx,False,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-2389'>POPP-11-2389</a>,Policy,True,Approved,2022-10-10 16:59,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/SO_Commercial Air Travel Safety Guidelines.docx
2329,357;#Security,2021-06-30,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,SO_Security Policy.docx,False,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-2329'>POPP-11-2329</a>,Policy,True,Approved,2022-10-10 16:59,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/SO_Security Policy.docx
3147,431;#Information and Communications Technology,2012-01-01,Spanish,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,FRM_Banking Arrangement_Procurement of Banking Services_Spanish.docx,False,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-3147'>POPP-11-3147</a>,Policy,True,Approved,2022-10-10 16:59,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/FRM_Banking Arrangement_Procurement of Banking Services_Spanish.docx
3116,431;#Information and Communications Technology,2022-02-01,Spanish,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,ICT_Security_ Disaster Recovery Standards for UNDP Offices_SP.docx,False,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-3116'>POPP-11-3116</a>,Policy,True,Approved,2022-10-10 16:59,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/ICT_Security_ Disaster Recovery Standards for UNDP Offices_SP.docx
3133,431;#Information and Communications Technology,2016-07-27,French,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,ICT_Security_Information Security Policy_FR.docx,False,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-3133'>POPP-11-3133</a>,Policy,True,Approved,2022-10-10 16:59,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/ICT_Security_Information Security Policy_FR.docx
3134,431;#Information and Communications Technology,2022-02-01,French,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,ICT_Security_ Disaster Recovery Standards for UNDP Offices_FR.docx,False,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-3134'>POPP-11-3134</a>,Policy,True,Approved,2022-10-10 16:59,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/ICT_Security_ Disaster Recovery Standards for UNDP Offices_FR.docx
1191,431;#Information and Communications Technology,2016-07-27,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,ICT_Security_System Logon Banner Standards.docx,False,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-1191'>POPP-11-1191</a>,Policy,True,Approved,2022-10-10 16:59,,,2021-12-01,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/ICT_Security_System Logon Banner Standards.docx
1203,431;#Information and Communications Technology,2022-02-01,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,ICT_Security_ Disaster Recovery Standards for UNDP Offices.docx,False,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-1203'>POPP-11-1203</a>,Policy,True,Approved,2022-10-10 16:59,,,2023-02-01,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/ICT_Security_ Disaster Recovery Standards for UNDP Offices.docx
1616,431;#Information and Communications Technology,2016-07-27,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,ICT_Security_Information Security in System Acquisition.docx,False,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-1616'>POPP-11-1616</a>,Policy,True,Approved,2022-10-10 16:59,,,2021-12-01,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/ICT_Security_Information Security in System Acquisition.docx
1815,431;#Information and Communications Technology,2016-07-27,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,ICT_Security_Information Security Policy.docx,False,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-1815'>POPP-11-1815</a>,Policy,True,Approved,2022-10-10 16:59,,,2021-12-01,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/ICT_Security_Information Security Policy.docx
2140,431;#Information and Communications Technology,2020-04-13,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,FRM_Banking Arrangement_Establishment and Use of Electronic Banking Systems.docx,False,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-2140'>POPP-11-2140</a>,Policy,True,Approved,2022-10-10 16:59,,,2022-04-13,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/FRM_Banking Arrangement_Establishment and Use of Electronic Banking Systems.docx
2132,431;#Information and Communications Technology,2012-01-01,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,FRM_Banking Arrangement_Procurement of Banking Services.docx,False,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-2132'>POPP-11-2132</a>,Policy,True,Approved,2022-10-10 16:59,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/FRM_Banking Arrangement_Procurement of Banking Services.docx
3813,431;#Information and Communications Technology,2016-07-27,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,ICT_Oversight_Change Control and Release Management_Standards.docx,False,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-3813'>POPP-11-3813</a>,Policy,True,Approved,2022-10-10 16:59,,,2021-10-31,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/ICT_Oversight_Change Control and Release Management_Standards.docx
2984,356;#Accountability,,Spanish,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,AC_Accountability_Delegation of Authorities_Spanish.docx,False,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=UNITBMS-1904581467-107'>UNITBMS-1904581467-107</a>,Policy,True,Approved,2022-10-10 16:59,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/AC_Accountability_Delegation of Authorities_Spanish.docx
2333,356;#Accountability,,Spanish,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,AC_Accountability_Enterprise Risk Management Policy_Spanish.docx,False,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-2333'>POPP-11-2333</a>,Policy,True,Approved,2022-10-10 16:59,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/AC_Accountability_Enterprise Risk Management Policy_Spanish.docx
2981,356;#Accountability,,Spanish,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,Accountability_Managing Prescriptive Content_Spanish.docx,False,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=UNITBMS-1904581467-109'>UNITBMS-1904581467-109</a>,Policy,True,Approved,2022-10-10 16:59,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/Accountability_Managing Prescriptive Content_Spanish.docx
2921,356;#Accountability,,French,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,Accountability_Managing Prescriptive Content_FR.docx,False,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-2921'>POPP-11-2921</a>,Policy,True,Approved,2022-10-10 16:59,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/Accountability_Managing Prescriptive Content_FR.docx
3418,356;#Accountability,2016-07-27,French,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,PSU_Award and Management of Contract_Payment and Taxes_FR.docx,False,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-3418'>POPP-11-3418</a>,Policy,True,Approved,2022-10-10 16:59,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/PSU_Award and Management of Contract_Payment and Taxes_FR.docx
2652,356;#Accountability,2021-12-01,French,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,AC_Ethics_Protection against Retaliation (French).docx,False,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=UNITOFFICE-46-288'>UNITOFFICE-46-288</a>,Policy,True,Approved,2022-10-10 16:59,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/AC_Ethics_Protection against Retaliation (French).docx
2867,356;#Accountability,,French,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,AC_Internal Control Framework_Anti-Fraud Policy_FR.docx,,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=UNITBMS-1904581467-17'>UNITBMS-1904581467-17</a>,Policy,True,Approved,2022-10-10 16:59,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/AC_Internal Control Framework_Anti-Fraud Policy_FR.docx
3060,356;#Accountability,,French,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,AC_Accountability_Delegation of Authorities_French.docx,False,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=UNITBMS-1904581467-28'>UNITBMS-1904581467-28</a>,Policy,True,Approved,2022-10-10 16:59,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/AC_Accountability_Delegation of Authorities_French.docx
3814,431;#Information and Communications Technology,2022-01-01,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,ICT_Enterprise Solutions_ Application Development Standards.docx,False,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-3814'>POPP-11-3814</a>,Policy,True,Approved,2022-10-10 16:59,,,2023-01-01,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/ICT_Enterprise Solutions_ Application Development Standards.docx
3236,350;#Financial Resources Management,,French,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,FRM_Financial Management and Implementation Modality_Direct Implementation Modality_French .docx,False,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID='></a>,Policy,True,Approved,2022-10-10 13:12,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/FRM_Financial Management and Implementation Modality_Direct Implementation Modality_French .docx
2891,350;#Financial Resources Management,,French,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,FRM_Resource Planning and Cost Recovery_Multiple Funding Lines for Positions_FR.docx,,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=UNITBMS-1904581467-66'>UNITBMS-1904581467-66</a>,Policy,True,Approved,2022-10-10 13:12,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/FRM_Resource Planning and Cost Recovery_Multiple Funding Lines for Positions_FR.docx
2896,350;#Financial Resources Management,,French,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,FRM_Service Clearance Account (SCA)_ Charging_ Billing and Fee Collection_FR .docx,,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=UNITBMS-173-479'>UNITBMS-173-479</a>,Policy,True,Approved,2022-10-10 13:12,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/FRM_Service Clearance Account (SCA)_ Charging_ Billing and Fee Collection_FR .docx
1928,349;#Human Resources Management,2009-07-01,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,HR_Allowances and Benefits_Language Allowance.docx,False,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-1928'>POPP-11-1928</a>,Policy,True,Approved,2022-10-10 13:12,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/HR_Allowances and Benefits_Language Allowance.docx
2067,349;#Human Resources Management,2016-07-01,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,HR_Allowances and Benefits_Mobility and hardship.docx,False,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-2067'>POPP-11-2067</a>,Policy,True,Approved,2022-10-10 13:12,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/HR_Allowances and Benefits_Mobility and hardship.docx
1929,349;#Human Resources Management,2009-07-01,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,HR_Allowances and Benefits_Post Adjustment.docx,False,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-1929'>POPP-11-1929</a>,Policy,True,Approved,2022-10-10 13:12,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/HR_Allowances and Benefits_Post Adjustment.docx
2261,349;#Human Resources Management,2011-10-01,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,HR_Allowances and Benefits_Rental Subsidy.docx,False,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-2261'>POPP-11-2261</a>,Policy,True,Approved,2022-10-10 13:12,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/HR_Allowances and Benefits_Rental Subsidy.docx
2259,349;#Human Resources Management,2009-07-01,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,HR_Allowances and Benefits_Safe Driving Bonus.docx,False,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-2259'>POPP-11-2259</a>,Policy,True,Approved,2022-10-10 13:12,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/HR_Allowances and Benefits_Safe Driving Bonus.docx
2418,349;#Human Resources Management,2016-07-01,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,HR_Allowances and benefits_Settling in Grant.docx,False,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-2418'>POPP-11-2418</a>,Policy,True,Approved,2022-10-10 13:12,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/HR_Allowances and benefits_Settling in Grant.docx
2260,349;#Human Resources Management,2009-07-01,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,HR_Allowances and Benefits_Uniforms.docx,False,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-2260'>POPP-11-2260</a>,Policy,True,Approved,2022-10-10 13:12,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/HR_Allowances and Benefits_Uniforms.docx
1129,349;#Human Resources Management,2009-06-03,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,HR_Appointment and Promotion_Interim Roster Rules of Procedure.docx,False,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-1129'>POPP-11-1129</a>,Policy,True,Approved,2022-10-10 13:12,,,2023-12-31,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/HR_Appointment and Promotion_Interim Roster Rules of Procedure.docx
1643,349;#Human Resources Management,2020-04-22,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,HR_Appointment and Promotion_Recruitment and Selection Framework.docx,False,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-1643'>POPP-11-1643</a>,Policy,True,Approved,2022-10-10 13:12,,,2022-04-22,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/HR_Appointment and Promotion_Recruitment and Selection Framework.docx
3350,349;#Human Resources Management,2011-11-01,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,HR_Appointment and Promotion_Recruitment and Selection Local FTAs and Intl FTA Posts Not Covered by the Candidate Pools.docx,False,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-1185'>POPP-11-1185</a>,Policy,True,Approved,2022-10-10 13:12,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/HR_Appointment and Promotion_Recruitment and Selection Local FTAs and Intl FTA Posts Not Covered by the Candidate Pools.docx
1454,349;#Human Resources Management,2009-07-01,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,HR_Appointment and Promotion_Rules and Procedures for the UNDP Compliance Review Panel_CRP.docx,False,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-1454'>POPP-11-1454</a>,Policy,True,Approved,2022-10-10 13:12,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/HR_Appointment and Promotion_Rules and Procedures for the UNDP Compliance Review Panel_CRP.docx
1175,349;#Human Resources Management,2010-09-30,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,HR_Appointment and Promotion_Selection and Reassignment Policy International Rotational Posts.docx,False,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-1175'>POPP-11-1175</a>,Policy,True,Approved,2022-10-10 13:12,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/HR_Appointment and Promotion_Selection and Reassignment Policy International Rotational Posts.docx
1797,349;#Human Resources Management,2009-07-01,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,HR_Compensation_Compensation for Death Injury or Illness – Appendix D.docx,False,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-1797'>POPP-11-1797</a>,Policy,True,Approved,2022-10-10 13:12,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/HR_Compensation_Compensation for Death Injury or Illness – Appendix D.docx
1769,349;#Human Resources Management,2009-07-01,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,HR_Entitlement Travel_Chartered Medical Evacuation Travel.docx,False,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-1769'>POPP-11-1769</a>,Policy,True,Approved,2022-10-10 13:12,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/HR_Entitlement Travel_Chartered Medical Evacuation Travel.docx
2107,349;#Human Resources Management,2007-10-01,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,HR_Entitlement Travel_Family visit.docx,False,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-2107'>POPP-11-2107</a>,Policy,True,Approved,2022-10-10 13:11,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/HR_Entitlement Travel_Family visit.docx
1885,349;#Human Resources Management,2021-12-01,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,HR_Entitlement Travel_Home Leave.docx,False,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-1885'>POPP-11-1885</a>,Policy,True,Approved,2022-10-10 13:11,,,2024-12-01,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/HR_Entitlement Travel_Home Leave.docx
955,349;#Human Resources Management,2009-07-01,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,HR_Entitlement Travel_Medical Evacuation Travel.docx,False,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-955'>POPP-11-955</a>,Policy,True,Approved,2022-10-10 13:11,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/HR_Entitlement Travel_Medical Evacuation Travel.docx
969,349;#Human Resources Management,2015-04-29,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,HR_Entitlement Travel_Rest and Recuperation.docx,False,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-969'>POPP-11-969</a>,Policy,True,Approved,2022-10-10 13:11,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/HR_Entitlement Travel_Rest and Recuperation.docx
2404,349;#Human Resources Management,2016-07-01,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,HR_Entitlement upon Separation_Repatriation Grant.docx,False,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-2404'>POPP-11-2404</a>,Policy,True,Approved,2022-10-10 13:11,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/HR_Entitlement upon Separation_Repatriation Grant.docx
2248,349;#Human Resources Management,2009-01-01,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,HR_Entitlements Upon Separation_Certificate of Service.docx,False,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-2248'>POPP-11-2248</a>,Policy,True,Approved,2022-10-10 13:11,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/HR_Entitlements Upon Separation_Certificate of Service.docx
2073,349;#Human Resources Management,2004-04-30,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,HR_Entitlements Upon Separation_Commutation of Annual Leave.docx,False,Pablo Morete,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-2073'>POPP-11-2073</a>,Policy,True,Approved,2022-10-10 13:11,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/HR_Entitlements Upon Separation_Commutation of Annual Leave.docx
